"subjects"	"S"	"prime"	"R"	"rt"
"2"	"female"	"moustache"	"male"	0.576522640041279
"2"	"female"	"nose"	"female"	0.948462499478805
"2"	"male"	"nose"	"male"	0.494774335903356
"2"	"female"	"moustache"	"female"	0.682140523656745
"2"	"male"	"moustache"	"male"	0.723424612461409
"2"	"male"	"moustache"	"female"	0.705285975063495
"2"	"female"	"nose"	"male"	0.526145889729707
"2"	"female"	"moustache"	"female"	0.525587728834278
"2"	"female"	"moustache"	"male"	0.944383228259621
"2"	"female"	"nose"	"male"	0.546387192703172
"2"	"male"	"nose"	"male"	1.42752295457502
"2"	"female"	"moustache"	"male"	1.02580467403636
"2"	"female"	"nose"	"male"	0.68790941239749
"2"	"male"	"moustache"	"female"	0.523662326270271
"2"	"male"	"nose"	"female"	0.538807995272675
"2"	"male"	"nose"	"male"	0.512877889651443
"2"	"male"	"nose"	"female"	0.674492067287079
"2"	"male"	"moustache"	"male"	0.952510919704894
"2"	"female"	"nose"	"female"	0.603024970702865
"2"	"female"	"nose"	"female"	0.545201699704015
"2"	"female"	"nose"	"female"	0.802003877145518
"2"	"female"	"nose"	"male"	0.579825250189643
"2"	"female"	"moustache"	"female"	0.641573588361451
"2"	"female"	"nose"	"female"	0.756990641367247
"2"	"female"	"moustache"	"female"	0.633607795836074
"2"	"female"	"nose"	"female"	1.07798127925359
"2"	"male"	"nose"	"male"	0.571469975106331
"2"	"female"	"moustache"	"female"	0.581210024758002
"2"	"male"	"moustache"	"male"	0.634760326922581
"2"	"male"	"nose"	"male"	1.08161547622791
"2"	"male"	"nose"	"male"	0.67711059918147
"2"	"male"	"moustache"	"male"	0.57470933158909
"2"	"female"	"nose"	"female"	0.782278019040011
"2"	"female"	"nose"	"male"	0.889769195539444
"2"	"male"	"moustache"	"male"	0.562465111457478
"2"	"female"	"nose"	"female"	0.691694444737753
"2"	"male"	"moustache"	"male"	0.661152816242321
"2"	"male"	"nose"	"female"	0.681006952316489
"2"	"female"	"moustache"	"female"	0.534685576644596
"2"	"female"	"moustache"	"female"	0.587434682773182
"2"	"female"	"moustache"	"female"	0.571703427305682
"2"	"male"	"nose"	"female"	0.571256624447488
"2"	"female"	"nose"	"female"	0.745148340195359
"2"	"female"	"moustache"	"female"	0.722481340739885
"2"	"male"	"moustache"	"male"	0.516838280030156
"2"	"female"	"moustache"	"male"	0.480022770575847
"2"	"female"	"nose"	"female"	0.54174175170554
"2"	"female"	"moustache"	"female"	0.530343922273393
"2"	"male"	"moustache"	"male"	0.775568561610382
"2"	"male"	"moustache"	"female"	0.683790605392039
"2"	"female"	"moustache"	"female"	0.523279130065836
"2"	"male"	"moustache"	"male"	0.908562882430127
"2"	"female"	"nose"	"female"	0.499032251594135
"2"	"male"	"moustache"	"female"	0.485098685073655
"2"	"male"	"nose"	"male"	0.538530870041128
"2"	"male"	"moustache"	"male"	0.76315460264039
"2"	"female"	"nose"	"female"	0.613256109474507
"2"	"female"	"nose"	"male"	0.663159073156569
"2"	"female"	"moustache"	"female"	0.797841077487466
"2"	"male"	"moustache"	"male"	0.747641850522787
"2"	"female"	"nose"	"male"	0.98893550666146
"2"	"female"	"moustache"	"male"	0.602281335980838
"2"	"female"	"nose"	"female"	0.618267244175477
"2"	"female"	"nose"	"male"	0.505298233829398
"2"	"male"	"moustache"	"male"	0.704516218788645
"2"	"male"	"nose"	"female"	0.644269675939877
"2"	"female"	"moustache"	"female"	1.17542709694572
"2"	"male"	"nose"	"male"	0.517737447076415
"2"	"female"	"moustache"	"female"	0.572413305847362
"2"	"male"	"moustache"	"male"	0.739694027859407
"2"	"female"	"moustache"	"female"	0.668034343620294
"2"	"male"	"nose"	"male"	0.582727354089075
"2"	"male"	"nose"	"male"	0.607245165657693
"2"	"male"	"moustache"	"male"	0.6808994367497
"2"	"male"	"moustache"	"male"	0.619159172446026
"2"	"female"	"nose"	"female"	0.975425621427919
"2"	"male"	"moustache"	"female"	0.615859181878183
"2"	"male"	"moustache"	"male"	0.69399835840991
"2"	"female"	"moustache"	"female"	0.532267471267469
"2"	"female"	"nose"	"female"	0.716941042855671
"2"	"male"	"nose"	"female"	0.847040674576175
"2"	"male"	"moustache"	"female"	0.505378706010657
"2"	"male"	"nose"	"female"	0.766153770150762
"2"	"female"	"nose"	"female"	0.726838831912738
"2"	"female"	"moustache"	"male"	0.642082670544054
"2"	"male"	"moustache"	"male"	0.780651570603479
"2"	"male"	"nose"	"male"	0.544552451002952
"2"	"female"	"nose"	"female"	0.87718419757944
"2"	"male"	"nose"	"male"	0.540115391811247
"2"	"female"	"nose"	"female"	1.12995634573115
"2"	"female"	"moustache"	"female"	0.771073606536637
"2"	"female"	"nose"	"female"	0.512729002129584
"2"	"female"	"moustache"	"female"	0.699616556511607
"2"	"male"	"moustache"	"female"	0.496756774422835
"2"	"male"	"nose"	"male"	0.873621903674654
"2"	"male"	"nose"	"male"	0.618864756340947
"2"	"female"	"moustache"	"female"	0.584481360360174
"2"	"female"	"moustache"	"male"	0.782256742979342
"2"	"female"	"moustache"	"female"	0.73372363647628
"2"	"male"	"moustache"	"male"	0.788962960809162
"2"	"female"	"nose"	"female"	0.65950444800897
"2"	"male"	"moustache"	"male"	0.939701302878722
"2"	"female"	"moustache"	"female"	0.616963868259579
"2"	"male"	"moustache"	"male"	0.610445487348649
"2"	"male"	"moustache"	"male"	0.815577205666125
"2"	"female"	"nose"	"male"	1.2394344807615
"2"	"female"	"moustache"	"male"	0.709074335114988
"2"	"female"	"moustache"	"female"	0.508440860136225
"2"	"male"	"moustache"	"female"	0.530130620869982
"2"	"female"	"moustache"	"female"	1.05483612608758
"2"	"male"	"moustache"	"male"	0.608235336533514
"2"	"female"	"moustache"	"male"	0.565080452482362
"2"	"male"	"moustache"	"male"	0.635702690254905
"2"	"female"	"moustache"	"female"	0.567682933387042
"2"	"female"	"nose"	"female"	0.961102215779747
"2"	"male"	"moustache"	"male"	0.56070000432476
"2"	"female"	"moustache"	"female"	0.490750006045255
"2"	"male"	"nose"	"male"	0.54301004150111
"2"	"male"	"nose"	"female"	0.463433857324644
"2"	"female"	"moustache"	"male"	0.563941427518409
"2"	"male"	"nose"	"male"	0.574353296751634
"2"	"female"	"nose"	"female"	0.953402250918201
"2"	"male"	"nose"	"male"	0.59512451919423
"2"	"male"	"moustache"	"female"	0.746466861439498
"2"	"female"	"nose"	"female"	0.815588812629855
"2"	"male"	"moustache"	"male"	0.541434180204723
"2"	"female"	"moustache"	"female"	0.479462525726782
"2"	"male"	"nose"	"male"	0.481250235326016
"2"	"male"	"nose"	"female"	0.609050000158936
"2"	"male"	"moustache"	"male"	0.656867002761516
"2"	"female"	"nose"	"female"	0.626040769350016
"2"	"female"	"moustache"	"female"	0.674161702056632
"2"	"male"	"nose"	"male"	0.669443962281821
"2"	"male"	"moustache"	"female"	0.478868403619507
"2"	"male"	"nose"	"male"	0.952288469231636
"2"	"male"	"moustache"	"female"	0.635594364983644
"2"	"female"	"nose"	"female"	0.770834524551068
"2"	"female"	"moustache"	"female"	0.987053516519831
"2"	"male"	"moustache"	"female"	0.509364632798907
"2"	"male"	"moustache"	"female"	0.639298771640912
"2"	"male"	"nose"	"female"	0.776706569189587
"2"	"male"	"moustache"	"male"	0.739538031200968
"2"	"male"	"nose"	"male"	0.69735471210954
"2"	"female"	"nose"	"female"	0.522854294208061
"2"	"male"	"moustache"	"female"	1.04956975218831
"2"	"male"	"moustache"	"female"	0.581473212008933
"2"	"female"	"nose"	"female"	0.53674448208039
"2"	"female"	"nose"	"female"	0.498692801334378
"2"	"female"	"nose"	"female"	0.467924176452196
"2"	"female"	"moustache"	"female"	0.733476814507629
"2"	"female"	"moustache"	"female"	0.631872256760274
"2"	"male"	"moustache"	"female"	1.04856075025839
"2"	"male"	"moustache"	"female"	0.772222677739154
"2"	"female"	"moustache"	"male"	0.653503539653253
"2"	"male"	"nose"	"female"	0.58497267217101
"2"	"male"	"moustache"	"female"	0.555491575745133
"2"	"male"	"moustache"	"male"	0.592758571321829
"2"	"male"	"nose"	"female"	0.715527129275052
"2"	"male"	"nose"	"female"	0.681599031835604
"2"	"female"	"nose"	"female"	0.486858756554139
"2"	"male"	"moustache"	"male"	0.573963380993295
"2"	"female"	"nose"	"male"	0.718746725380466
"2"	"male"	"nose"	"male"	0.516462159024077
"2"	"female"	"nose"	"female"	0.550749420000311
"2"	"male"	"moustache"	"female"	0.72288158310455
"2"	"female"	"moustache"	"female"	0.87114583165451
"2"	"male"	"moustache"	"female"	0.487810214447244
"2"	"male"	"moustache"	"male"	0.502275077413963
"2"	"male"	"moustache"	"male"	0.630421885974929
"2"	"male"	"nose"	"female"	1.44795745504692
"2"	"female"	"moustache"	"female"	0.4976111761664
"2"	"male"	"moustache"	"female"	0.996816678324482
"2"	"female"	"nose"	"female"	0.578786501250196
"2"	"female"	"moustache"	"female"	0.688358754752752
"2"	"female"	"moustache"	"female"	0.638862545890326
"2"	"female"	"moustache"	"male"	0.751814125161984
"2"	"female"	"moustache"	"female"	0.477088989873341
"2"	"male"	"moustache"	"male"	0.513065848101742
"2"	"male"	"nose"	"female"	1.05827649243798
"2"	"female"	"moustache"	"female"	0.697504810213864
"2"	"female"	"nose"	"male"	0.77038819003335
"2"	"female"	"moustache"	"male"	0.528994721773279
"2"	"female"	"moustache"	"male"	0.628353321372391
"2"	"female"	"moustache"	"male"	0.579112541428237
"2"	"female"	"nose"	"male"	0.540720866326166
"2"	"male"	"nose"	"female"	0.633738633445992
"2"	"female"	"moustache"	"male"	0.614420570543642
"2"	"female"	"moustache"	"female"	1.16780529929513
"2"	"female"	"nose"	"male"	0.749988416707847
"2"	"female"	"moustache"	"female"	0.538012309190907
"2"	"female"	"moustache"	"female"	1.32345896582643
"2"	"female"	"nose"	"female"	0.560362178674729
"2"	"female"	"nose"	"female"	0.544178902905241
"2"	"male"	"nose"	"female"	0.648565658512163
"2"	"female"	"moustache"	"male"	0.480662937892983
"2"	"male"	"moustache"	"male"	0.724672228285084
"2"	"female"	"nose"	"female"	0.892197410109602
"2"	"female"	"moustache"	"female"	1.38800914272044
"2"	"female"	"nose"	"male"	0.673174076307578
"2"	"female"	"moustache"	"female"	0.523477448376833
"2"	"male"	"moustache"	"female"	0.625683527044269
"2"	"male"	"nose"	"male"	0.580874124117218
"2"	"female"	"moustache"	"female"	0.587248005658141
"2"	"male"	"nose"	"male"	0.80060350632837
"2"	"female"	"nose"	"male"	0.523551477702318
"2"	"male"	"moustache"	"male"	0.896334807069814
"2"	"male"	"moustache"	"male"	0.608145702208743
"2"	"male"	"moustache"	"male"	0.904171895593483
"2"	"male"	"nose"	"male"	0.715088927725961
"2"	"female"	"moustache"	"male"	0.540173529307064
"2"	"female"	"moustache"	"male"	0.847593265020677
"2"	"female"	"nose"	"male"	0.617168431110396
"2"	"female"	"nose"	"male"	0.900101331595304
"2"	"male"	"moustache"	"male"	0.552244798607129
"2"	"female"	"nose"	"male"	0.558078304969426
"2"	"female"	"moustache"	"female"	0.521561771731559
"2"	"male"	"moustache"	"male"	1.04388536265153
"2"	"male"	"nose"	"male"	0.636135528249594
"2"	"female"	"moustache"	"male"	0.832972021132922
"2"	"male"	"nose"	"male"	0.601140402985317
"2"	"male"	"nose"	"male"	0.488604366534253
"2"	"male"	"nose"	"male"	0.487294012873112
"2"	"male"	"nose"	"female"	0.765703446691811
"2"	"male"	"nose"	"male"	0.563899443493559
"2"	"female"	"moustache"	"female"	1.28793784921947
"2"	"female"	"moustache"	"female"	0.567465661086817
"2"	"female"	"moustache"	"male"	0.600540832723925
"2"	"male"	"moustache"	"male"	0.770808792758888
"2"	"female"	"nose"	"male"	0.516392087212161
"2"	"female"	"nose"	"female"	0.48089435241467
"2"	"male"	"moustache"	"male"	0.711502688683589
"2"	"male"	"nose"	"female"	0.785118079556414
"2"	"male"	"moustache"	"female"	0.58581541252277
"2"	"male"	"moustache"	"female"	0.935978045424457
"2"	"male"	"nose"	"female"	0.589224518474733
"2"	"female"	"moustache"	"female"	0.78812347288965
"2"	"male"	"nose"	"male"	0.730652900855386
"2"	"female"	"nose"	"female"	0.696031792927405
"2"	"male"	"nose"	"female"	0.506577074958066
"2"	"female"	"moustache"	"female"	0.464642597969444
"2"	"male"	"moustache"	"female"	0.847140795399901
"2"	"male"	"nose"	"female"	0.510626672454605
"2"	"female"	"nose"	"female"	0.834304830967763
"2"	"female"	"moustache"	"male"	0.626264791605776
"2"	"male"	"moustache"	"female"	0.50127811032778
"2"	"female"	"nose"	"female"	0.512361033241042
"2"	"female"	"nose"	"female"	0.71048437653614
"2"	"male"	"nose"	"male"	0.628219526761805
"2"	"female"	"nose"	"female"	0.621888400733273
"2"	"male"	"moustache"	"female"	0.524651516484631
"2"	"male"	"nose"	"male"	0.731769707476465
"2"	"male"	"nose"	"female"	0.84139699619357
"2"	"female"	"nose"	"male"	0.518748737802485
"2"	"female"	"nose"	"male"	0.686134705859039
"2"	"female"	"nose"	"female"	0.717320289759386
"2"	"male"	"moustache"	"male"	0.731599823328207
"2"	"female"	"moustache"	"female"	0.495401118676204
"2"	"female"	"nose"	"female"	0.680642397677304
"2"	"female"	"nose"	"male"	0.485695666164363
"2"	"male"	"nose"	"male"	0.704117765811836
"2"	"female"	"nose"	"female"	0.939834168721603
"2"	"male"	"nose"	"male"	0.995875886019963
"2"	"male"	"moustache"	"male"	0.527625273772135
"2"	"male"	"nose"	"male"	1.00349228468832
"2"	"male"	"nose"	"female"	1.06154288737025
"2"	"female"	"nose"	"female"	0.55299602617748
"2"	"male"	"nose"	"male"	0.789996274859903
"2"	"male"	"nose"	"male"	0.626954521641066
"2"	"female"	"nose"	"male"	1.10983596326693
"2"	"female"	"moustache"	"female"	0.512311957109503
"2"	"female"	"nose"	"female"	0.63124625421267
"2"	"female"	"nose"	"male"	0.614068982640067
"2"	"male"	"nose"	"male"	0.531588644582515
"2"	"female"	"nose"	"female"	0.691796480200812
"2"	"male"	"nose"	"male"	0.750338798524382
"2"	"male"	"moustache"	"female"	0.633221766416043
"2"	"female"	"moustache"	"male"	0.567351922255636
"2"	"female"	"moustache"	"male"	0.587645617843526
"2"	"female"	"nose"	"male"	0.601406919798136
"2"	"female"	"moustache"	"male"	0.547598782141723
"2"	"male"	"nose"	"female"	0.577469818629306
"2"	"male"	"moustache"	"female"	0.521632408640303
"2"	"female"	"moustache"	"male"	0.74245912278343
"2"	"male"	"nose"	"male"	0.896325569315923
"2"	"female"	"nose"	"female"	0.813650627807165
"2"	"male"	"nose"	"male"	0.768522527038359
"2"	"female"	"nose"	"male"	0.545768843567493
"2"	"female"	"moustache"	"female"	0.532333751724857
"2"	"male"	"moustache"	"male"	1.09937753891902
"2"	"male"	"moustache"	"female"	0.540558033458062
"2"	"female"	"moustache"	"female"	0.634686901235749
"2"	"male"	"nose"	"female"	0.481899410134827
"2"	"male"	"moustache"	"male"	0.621054253842447
"2"	"male"	"moustache"	"female"	0.593456773960548
"2"	"female"	"nose"	"female"	0.673627262653248
"2"	"male"	"nose"	"male"	0.791654285449942
"2"	"male"	"nose"	"female"	0.619707996121341
"2"	"male"	"nose"	"male"	0.789556914389543
"2"	"female"	"nose"	"female"	0.54098241436714
"2"	"female"	"nose"	"female"	1.42804611594156
"2"	"male"	"nose"	"male"	0.529292491438075
"2"	"male"	"nose"	"male"	0.553692980977789
"2"	"female"	"moustache"	"male"	0.858904418674253
"2"	"female"	"moustache"	"female"	0.830498604511346
"2"	"male"	"nose"	"male"	0.530517269228901
"2"	"male"	"moustache"	"male"	0.492500316443186
"2"	"female"	"nose"	"female"	1.17647371188161
"2"	"male"	"nose"	"male"	0.487671996706674
"2"	"male"	"nose"	"female"	0.707035710703857
"2"	"female"	"moustache"	"female"	0.641000571758461
"2"	"male"	"moustache"	"male"	0.808434642835172
"2"	"male"	"nose"	"male"	0.927643550031822
"2"	"female"	"moustache"	"female"	0.583679108174815
"2"	"male"	"moustache"	"male"	0.686215047552069
"2"	"male"	"nose"	"male"	0.874055087013645
"2"	"male"	"nose"	"male"	0.668332711344134
"2"	"male"	"nose"	"male"	0.556406183336068
"2"	"female"	"moustache"	"female"	1.28234044410245
"2"	"male"	"moustache"	"male"	0.515226145955914
"2"	"male"	"nose"	"male"	0.890124655105426
"2"	"male"	"nose"	"female"	0.513949807201467
"2"	"male"	"moustache"	"female"	0.731272693859363
"2"	"female"	"nose"	"female"	0.601734525025992
"2"	"female"	"moustache"	"male"	0.516859307740582
"2"	"female"	"moustache"	"male"	0.66676935856201
"2"	"female"	"moustache"	"male"	0.921833315766948
"2"	"female"	"moustache"	"female"	1.22730909572036
"2"	"female"	"nose"	"female"	0.610826373415711
"2"	"female"	"moustache"	"female"	0.8719987634911
"2"	"male"	"moustache"	"male"	0.898343266287869
"2"	"male"	"moustache"	"female"	0.60765982442679
"2"	"female"	"moustache"	"female"	0.488763804748184
"2"	"female"	"nose"	"female"	0.530554265518399
"2"	"male"	"moustache"	"female"	1.17723632783094
"2"	"female"	"nose"	"female"	0.56388638097529
"2"	"female"	"nose"	"female"	0.737267968702945
"2"	"male"	"moustache"	"male"	0.834992633904554
"2"	"male"	"moustache"	"male"	0.581142081826759
"2"	"female"	"moustache"	"female"	0.750005746379305
"2"	"male"	"nose"	"male"	0.72138510023067
"2"	"female"	"moustache"	"female"	0.473496659622668
"2"	"male"	"moustache"	"male"	0.628053572203049
"2"	"female"	"nose"	"female"	1.06648577545342
"2"	"male"	"nose"	"female"	0.914881200388427
"2"	"male"	"moustache"	"male"	0.658454640465909
"2"	"female"	"nose"	"female"	0.597269558563383
"2"	"male"	"nose"	"female"	0.565919663492437
"2"	"female"	"moustache"	"female"	0.61536989955911
"2"	"female"	"moustache"	"female"	0.928946127567897
"2"	"male"	"moustache"	"male"	0.608830927793369
"2"	"male"	"moustache"	"male"	0.643557025583026
"2"	"male"	"nose"	"female"	0.579206823311907
"2"	"male"	"nose"	"male"	1.03288476271036
"2"	"female"	"nose"	"male"	0.584187329967609
"2"	"male"	"moustache"	"female"	0.561136158284617
"2"	"male"	"moustache"	"male"	0.520370625096661
"2"	"female"	"moustache"	"male"	0.569479399084868
"2"	"male"	"nose"	"female"	0.485550946761215
"2"	"female"	"nose"	"female"	1.10831160116876
"2"	"male"	"nose"	"male"	0.52586796390608
"2"	"male"	"moustache"	"female"	0.501577285609634
"2"	"female"	"nose"	"female"	1.00125641337118
"2"	"male"	"moustache"	"male"	1.09505739424203
"2"	"male"	"nose"	"male"	0.492664566107595
"2"	"female"	"moustache"	"female"	0.751439125494586
"2"	"male"	"moustache"	"female"	0.513013796409151
"2"	"female"	"nose"	"male"	0.549481159692168
"2"	"female"	"nose"	"female"	0.456073986101876
"2"	"female"	"moustache"	"female"	1.08867981626987
"2"	"male"	"nose"	"female"	0.768620045517947
"2"	"female"	"nose"	"female"	0.495628106527626
"2"	"female"	"moustache"	"female"	0.602328889768254
"2"	"male"	"nose"	"female"	0.566565109909561
"3"	"female"	"moustache"	"male"	0.838648005958577
"3"	"male"	"nose"	"male"	0.564345604838023
"3"	"male"	"nose"	"female"	0.837272218773984
"3"	"female"	"nose"	"female"	0.980804253358631
"3"	"female"	"nose"	"female"	0.87780809922261
"3"	"male"	"moustache"	"female"	0.730579922306569
"3"	"male"	"moustache"	"male"	0.623195819765865
"3"	"male"	"nose"	"male"	0.586766621977467
"3"	"male"	"moustache"	"male"	0.554764936787274
"3"	"male"	"moustache"	"female"	0.752097172759107
"3"	"female"	"moustache"	"male"	0.788212365073698
"3"	"female"	"moustache"	"female"	0.930449653354849
"3"	"male"	"nose"	"female"	0.959271581710001
"3"	"female"	"nose"	"female"	0.760201412479852
"3"	"male"	"moustache"	"male"	0.614228679832443
"3"	"female"	"moustache"	"male"	0.574454033264063
"3"	"male"	"moustache"	"female"	0.601672621412029
"3"	"female"	"moustache"	"female"	0.862374786161048
"3"	"female"	"nose"	"male"	0.878887405385238
"3"	"male"	"nose"	"male"	0.675745854889668
"3"	"male"	"nose"	"male"	0.608331998723243
"3"	"female"	"moustache"	"female"	0.637279343225898
"3"	"male"	"nose"	"male"	0.97543767088053
"3"	"female"	"moustache"	"female"	0.83511367398601
"3"	"male"	"nose"	"female"	0.563487231029962
"3"	"female"	"nose"	"female"	0.850076522984017
"3"	"female"	"moustache"	"male"	0.579984503133963
"3"	"male"	"nose"	"male"	0.741320089109732
"3"	"male"	"moustache"	"male"	0.823937297835952
"3"	"male"	"moustache"	"male"	0.59986123979896
